row,microchaete,click_number,x,y,frame,division_number
3,1,1,2550.000,124.000,52,3
3,2,2,2327.500,111.500,53,3
3,3,3,1909.500,71.500,10,3
3,4,4,1593.500,165.500,18,3
3,1,5,2540.000,130.000,67,4
3,2,6,2333.500,113.500,66,4
3,3,7,1933.500,89.500,40,4
3,4,8,1579.500,169.500,54,4
3,5,9,1411.500,199.500,54,4
5,1,10,2312.000,404.000,27,3
5,2,11,2125.500,413.500,17,3
5,1,12,2312.000,464.000,54,4
5,2,13,2109.500,489.500,59,4
