row,microchaete,click_number,x,y,frame,division_number
3,1,1,1598.000,634.000,27,3
3,2,2,1405.500,665.500,11,3
3,3,3,1191.500,699.500,19,3
3,4,4,933.500,683.500,10,3
3,5,5,771.500,657.500,10,3
3,1,6,1618.000,618.000,26,4
3,2,7,1407.500,667.500,19,4
3,3,8,1187.500,689.500,26,4
3,4,9,937.500,701.500,21,4
3,5,10,783.500,659.500,21,4
3,6,11,587.500,695.500,13,4
5,1,12,1807,936.000,23,3
5,1,13,1800.000,950.000,32,4
5,2,14,1343.500,931.500,6,4
