row,microchaete,click_number,x,y,frame,division_number
3,1,1,2704.000,670.000,70,3
3,2,2,2513.500,549.500,65,3
3,3,3,2345.500,493.500,66,3
3,1,4,2688.000,692.000,91,4
3,2,5,2525.500,539.500,83,4
3,3,6,2323.500,525.500,82,4
5,1,7,2444.000,858.000,67,3
5,2,8,2307.500,883.500,65,3
5,1,9,2428.000,914.000,80,4
5,2,10,2299.500,899.500,68,4
