row,microchaete,click_number,x,y,frame,division_number
3,1,1,2408.000,1471.000,33,3
3,2,2,2255.500,1444.500,29,3
3,3,3,2011.500,1478.500,7,3
3,1,4,2420.000,1499.000,65,4
3,2,5,2237.500,1484.500,68,4
3,3,6,2057.500,1468.500,41,4
5,1,7,2428.000,1751.000,25,3
5,2,8,1933.500,1888.500,21,3
5,3,9,1691.500,1972.500,37,3
5,1,10,2444.000,1791.000,58,4
5,2,11,1949.500,1860.500,36,4
5,3,12,1701.500,1950.500,51,4
