row,microchaete,click_number,x,y,frame,division_number
3,1,1,3189.000,1878.000,56,3
3,2,2,2825.500,1820.500,55,3
3,3,3,2642.500,1802.500,46,3
3,1,4,3216.000,1929.000,78,4
3,2,5,2861.500,1877.500,96,4
3,3,6,2714.500,1832.500,78,4
5,1,7,2946.000,2130.000,81,3
5,2,8,2777.500,2084.500,59,3
5,1,9,2919.000,2142.000,106,4
5,2,10,2813.500,2120.500,84,4
