row,microchaete,click_number,x,y,frame,division_number
3,1,1,2262.000,464.000,26,3
3,2,2,2003.500,403.500,29,3
3,3,3,1767.500,461.500,29,3
3,1,4,2250.000,524.000,38,4
3,2,5,1995.500,467.500,38,4
3,3,6,1767.500,469.500,36,4
5,1,7,2134.000,796.000,31,3
5,2,8,1917.500,797.500,26,3
5,1,9,2114.000,864.000,38,4
5,2,10,1907.500,817.500,33,4
