row,microchaete,click_number,x,y,frame,division_number
3,1,1,2590.000,548.000,60,3
3,2,2,2451.500,411.500,51,3
3,3,3,2347.500,387.500,60,3
3,1,4,2562.000,550.000,80,4
3,2,5,2461.500,429.500,63,4
3,3,6,2237.500,411.500,90,4
5,1,7,2152.000,694.000,58,3
5,2,8,2151.500,693.500,65,3
5,1,9,2144,700.000,65,4
