row,microchaete,click_number,x,y,frame,division_number
3,1,1,2062.000,768.000,36,3
3,2,2,1863.500,741.500,50,3
3,3,3,1651.500,771.500,37,3
3,1,4,2084.000,804.000,54,4
3,2,5,1863.500,777.500,67,4
3,3,6,1645.500,783.500,57,4
5,1,7,2172.000,990.000,55,3
5,2,8,1761.500,1089.500,35,3
5,1,9,2132.000,984.000,75,4
5,2,10,1765.500,1083.500,37,4
