row,microchaete,click_number,x,y,frame,division_number
3,1,1,680.000,812.000,48,3
3,2,2,1233.500,731.500,57,3
3,3,3,1943.500,897.500,76,3
3,1,4,842.000,796.000,47,4
3,2,5,1391.500,787.500,66,4
3,3,6,1779.500,683.500,85,4
5,1,7,812.000,786.000,66,3
5,2,8,1905.500,533.500,85,3
5,3,9,1927.500,545.500,104,3
5,1,10,610.000,1014.000,21,4
5,2,11,1503.500,737.500,40,4
5,3,12,1771.500,615.500,59,4
