row,microchaete,click_number,x,y,frame,division_number
3,1,1,2304.000,766.000,12,3
3,2,2,2011.500,735.500,10,3
3,3,3,1615.500,697.500,10,3
3,4,4,1433.500,709.500,8,3
3,1,5,2300.000,824.000,26,4
3,2,6,2041.500,767.500,22,4
3,3,7,1663.500,709.500,20,4
3,4,8,1469.500,725.500,21,4
5,1,9,1986.000,1032.000,11,3
5,2,10,1605.500,1027.500,1,3
5,1,11,2028.000,1088.000,25,4
5,2,12,1539.500,1023.500,10,4
