row,microchaete,click_number,x,y,frame,division_number
3,1,1,2680.000,604.000,45,3
3,2,2,2517.500,501.500,37,3
3,3,3,2241.500,587.500,39,3
3,4,4,1723.500,549.500,6,3
3,1,5,2654.000,596.000,62,4
3,2,6,2243.500,607.500,60,4
3,3,7,1721.500,565.500,34,4
5,1,8,2236.000,840.000,24,3
5,2,9,1765.500,867.500,1,3
5,1,10,2246.000,878.000,45,4
5,2,11,1765.500,925.500,20,4
