row,microchaete,click_number,x,y,frame,division_number
3,1,1,2680.000,412.000,85,3
3,2,2,2541.500,319.500,69,3
3,3,3,2297.500,305.500,69,3
3,1,4,2670.000,398.000,93,4
3,2,5,2557.500,335.500,85,4
3,3,6,2317.500,339.500,85,4
5,1,7,2302.000,610.000,68,3
5,2,8,2129.500,635.500,56,3
5,1,9,2328.000,650.000,80,4
5,2,10,2165.500,671.500,72,4
